source1_entity_id	candidate_entity_ids
S1-487019031	S2-277403676,S2-377656823,S2-437656395,S2-46186660,S2-151903307,S2-225342285,S2-273656819,S2-396945167,S2-493799671,S2-494952163,S2-501933449,S2-530650002,S2-630823082,S2-729701594,S2-152030787,S2-355551836,S2-363663261,S2-419858227,S2-493762375,S2-517400716,S2-702776191,S2-741077373,S2-881810445,S2-890276366,S2-102596253,S2-105845989,S2-107035834,S2-110284095,S2-114121811,S2-115467558,S2-116189378,S2-122325748,S2-123723862,S2-125926135,S2-129061494,S2-130887373,S2-13113066,S2-132873893,S2-134392248,S2-135225672
S1-12025275	S2-118962579,S2-124169707,S2-144638525,S2-18320938,S2-199293153,S2-201277806,S2-203870993,S2-225111611,S2-242815173,S2-271070852,S2-281091664,S2-297215873,S2-334734847,S2-365411286,S2-370732801,S2-40166659,S2-408071722,S2-423289341,S2-480122639,S2-48468813,S2-502977844,S2-519986526,S2-52923151,S2-529333843,S2-561170082,S2-580566062,S2-58187683,S2-584175119,S2-595639432,S2-606889205,S2-636506378,S2-651066610,S2-667363459,S2-713998084,S2-72281741,S2-736621444,S2-763792319,S2-779894373,S2-783841787,S2-790215125
S1-382138150	S2-186424247,S2-237998363,S2-607679396,S2-97112781,S2-243663622,S2-30568957,S2-82119194,S2-114957535,S2-126400508,S2-201730527,S2-251885030,S2-269586543,S2-286638694,S2-314147138,S2-321909251,S2-327045176,S2-37996167,S2-397570933,S2-487495973,S2-498602173,S2-499211806,S2-542321112,S2-56453857,S2-589547778,S2-60474665,S2-645079040,S2-682150479,S2-706024947,S2-711694926,S2-71787985,S2-738056090,S2-746975771,S2-792491460,S2-793655629,S2-809428610,S2-843741470,S2-886799530,S2-889104059,S2-904869247,S2-920447414
S1-491204002	S2-131181401,S2-140493438,S2-149845283,S2-207252956,S2-211375473,S2-225998968,S2-276428958,S2-307157712,S2-346029792,S2-359555706,S2-392877730,S2-418982457,S2-439550136,S2-450389916,S2-452050642,S2-510577105,S2-615672314,S2-676957592,S2-691463903,S2-69699069,S2-718063093,S2-721515464,S2-758637847,S2-770315389,S2-822480952,S2-869893215,S2-872609503,S2-873828790,S2-947178508,S2-948236669,S2-958495001,S2-489196749,S2-585877668,S2-900842217,S2-474888970,S2-214267117,S2-295166340,S2-311801112,S2-534363273,S2-831215313
S1-108888770	S2-124970234,S2-146498176,S2-152553514,S2-177821719,S2-194449713,S2-221773264,S2-279620556,S2-344159907,S2-368885677,S2-382657775,S2-396817199,S2-411420318,S2-453317682,S2-510026596,S2-517108152,S2-54240060,S2-643574270,S2-7089671,S2-751193380,S2-823889019,S2-912083987,S2-917705686,S2-970801107,S2-151034079,S2-207641198,S2-222816106,S2-305809313,S2-963336602,S2-994897267,S2-619573934,S2-348025335,S2-405376038,S2-604161031,S2-628246433,S2-85046646,S2-895645878,S2-943665736,S2-959118137,S2-114810075,S2-171214245
S1-371680181	S2-89007487,S2-293635930,S2-629098322,S2-102072426,S2-105862338,S2-1086160,S2-109665596,S2-10986462,S2-114319283,S2-116413906,S2-119023376,S2-119428002,S2-121102671,S2-128076983,S2-128840868,S2-129570837,S2-132736362,S2-134759309,S2-135129654,S2-138086675,S2-14391913,S2-150153842,S2-152066839,S2-153757199,S2-157842177,S2-160941289,S2-162284321,S2-162582868,S2-165450569,S2-16606029,S2-166500917,S2-172803196,S2-175029936,S2-182529122,S2-189937493,S2-198033071,S2-201277806,S2-203477366,S2-203678791,S2-204440999
S1-936853964	S2-112370727,S2-190167199,S2-375416301,S2-396336211,S2-431498941,S2-474118498,S2-503671769,S2-790425886,S2-816205839,S2-864981476,S2-880421504,S2-883621501,S2-889918406,S2-921472751,S2-260726129,S2-322272213,S2-347954414,S2-641596648,S2-765966940,S2-806888903,S2-416714901,S2-161174102,S2-219242350,S2-222822607,S2-295564788,S2-392898785,S2-619470822,S2-710297560,S2-710505709,S2-788876489,S2-802670510,S2-87906164,S2-882683845,S2-106817274,S2-108639080,S2-116164313,S2-116227998,S2-118596670,S2-135225327,S2-136893078
S1-795195261	S2-228747970,S2-441527848,S2-615253793,S2-772168225,S2-585328803,S2-767787097,S2-897418668,S2-958090016,S2-100606700,S2-101383646,S2-111189308,S2-116199441,S2-121365773,S2-142313702,S2-162582868,S2-167083882,S2-167717233,S2-168727642,S2-185385240,S2-186688728,S2-213050259,S2-213484844,S2-216607898,S2-217204313,S2-221189218,S2-223104954,S2-238550052,S2-239236149,S2-241468824,S2-255348632,S2-260303361,S2-261618486,S2-263028967,S2-266234734,S2-267508487,S2-267653922,S2-268737118,S2-285456867,S2-288447481,S2-293462594
S1-965040695	S2-229365571,S2-433246295,S2-115905594,S2-557352853,S2-131885549,S2-28846697,S2-440375858,S2-492123918,S2-509764556,S2-576558294,S2-599356567,S2-723171211,S2-102309877,S2-102829338,S2-103853781,S2-1052306,S2-107284193,S2-108792202,S2-111478758,S2-116748146,S2-119418300,S2-119607177,S2-126315980,S2-131125837,S2-131187809,S2-133556960,S2-134321493,S2-140467480,S2-140961326,S2-141203706,S2-141464080,S2-142523054,S2-143831817,S2-144554402,S2-146201376,S2-150451830,S2-150882090,S2-150942644,S2-151998897,S2-15361828
S1-736761428	S2-139962638,S2-184473866,S2-201577778,S2-21546718,S2-277537432,S2-297364330,S2-336616001,S2-360903858,S2-366082475,S2-369633230,S2-378011585,S2-400578224,S2-428041856,S2-439161022,S2-449346082,S2-485129405,S2-507704636,S2-564238568,S2-578971256,S2-591376291,S2-639059894,S2-658347451,S2-679316210,S2-69820117,S2-779419583,S2-799561564,S2-808008940,S2-808644906,S2-899738805,S2-906921519,S2-910842372,S2-934305669,S2-432237397,S2-486053875,S2-229420708,S2-531958203,S2-43963109,S2-596302925,S2-660189804,S2-225320421
S1-193364530	S2-10465607,S2-109472059,S2-143918464,S2-144862115,S2-17484102,S2-216931382,S2-221144282,S2-225568504,S2-233453539,S2-235369418,S2-267802862,S2-281337191,S2-312675883,S2-32917335,S2-364448022,S2-365330868,S2-376179005,S2-424531651,S2-467319832,S2-483799593,S2-504730599,S2-513982552,S2-517152825,S2-522151921,S2-534416622,S2-586918288,S2-591182861,S2-595652927,S2-630688873,S2-64540568,S2-653787142,S2-663713531,S2-679333576,S2-681968802,S2-683684816,S2-705546743,S2-713102729,S2-724966076,S2-725965177,S2-734408376
S1-405795474	S2-29639567,S2-931977200,S2-10472605,S2-108418148,S2-109496510,S2-113398294,S2-116828425,S2-128238409,S2-16158267,S2-162698438,S2-169160798,S2-187892076,S2-192321368,S2-197837250,S2-207689415,S2-212365315,S2-222859868,S2-223360164,S2-241148652,S2-250585887,S2-257444853,S2-259323526,S2-264467660,S2-2644830,S2-267771398,S2-277897112,S2-290371392,S2-291781485,S2-29758893,S2-298993932,S2-299772640,S2-301860501,S2-304329800,S2-305573675,S2-311613234,S2-315122042,S2-330703878,S2-333359081,S2-345152867,S2-350597533
S1-661173194	S2-674258562,S2-961635439,S2-100242007,S2-106382726,S2-110331304,S2-11459613,S2-138051778,S2-142031854,S2-144707601,S2-158217318,S2-163739871,S2-167986169,S2-171888227,S2-184115646,S2-212279628,S2-231236399,S2-250386,S2-256169482,S2-263623499,S2-268136836,S2-312458258,S2-321092368,S2-323899689,S2-350163162,S2-374659651,S2-375497942,S2-377057707,S2-410989385,S2-416264354,S2-424459800,S2-42490966,S2-425946225,S2-4415530,S2-441770496,S2-464619490,S2-516206832,S2-521478250,S2-540863605,S2-566968725,S2-608438096
S1-799587036	S2-12235064,S2-168275464,S2-18192700,S2-202962538,S2-235916370,S2-255972940,S2-318773716,S2-338227083,S2-36958444,S2-409473745,S2-431286952,S2-453251525,S2-460642343,S2-494949410,S2-529871863,S2-561160644,S2-600211546,S2-622738763,S2-634271284,S2-642367103,S2-653376239,S2-67748648,S2-718346801,S2-719592273,S2-732240757,S2-75912392,S2-781487110,S2-788168060,S2-841694346,S2-842853642,S2-876313973,S2-882459657,S2-885045580,S2-889964865,S2-898252155,S2-937785893,S2-939878921,S2-945127833,S2-987133846,S2-995910634
S1-401150950	S2-196204984,S2-159932518,S2-178967093,S2-211698892,S2-410126541,S2-413392149,S2-48485736,S2-509424134,S2-513272494,S2-515109915,S2-529029178,S2-573495112,S2-583190818,S2-589266979,S2-611407136,S2-625303945,S2-629543845,S2-664510235,S2-704744758,S2-713055989,S2-747400550,S2-854894910,S2-951404579,S2-241470689,S2-502260546,S2-752356071,S2-894066769,S2-182185790,S2-226618368,S2-590604060,S2-697092504,S2-760461881,S2-418907220,S2-975872810,S2-118339592,S2-286184277,S2-470497584,S2-941767981,S2-965341745,S2-102040411
S1-249916694	S2-480871187,S2-985114164,S2-105768147,S2-108015761,S2-171593739,S2-195211279,S2-292606854,S2-33337398,S2-370818838,S2-371711787,S2-385090662,S2-54735763,S2-554377846,S2-554398664,S2-582055824,S2-592124942,S2-59913111,S2-602695064,S2-629149374,S2-640105360,S2-670261017,S2-70930903,S2-75560900,S2-757807953,S2-813476632,S2-821686916,S2-844175790,S2-856670588,S2-872958158,S2-880116338,S2-888036197,S2-89034737,S2-894434839,S2-927108224,S2-959962240,S2-978750809,S2-98073969,S2-981988715,S2-158052271,S2-180136712
S1-380561654	S2-196314395,S2-406202669,S2-418612401,S2-523715903,S2-844348639,S2-12305067,S2-154037334,S2-242648115,S2-342983489,S2-364836333,S2-396593187,S2-403157826,S2-420688149,S2-461920484,S2-479907313,S2-488651713,S2-519702183,S2-558588522,S2-600588678,S2-613711435,S2-662142656,S2-684075085,S2-708006755,S2-748096290,S2-752095280,S2-798482339,S2-84169767,S2-859442269,S2-860276435,S2-882926023,S2-924599001,S2-924929045,S2-938746096,S2-954699458,S2-40166659,S2-118962579,S2-124169707,S2-144638525,S2-175337102,S2-18320938
S1-64231661	S2-327858374,S2-439384214,S2-460304288,S2-51424319,S2-524881952,S2-723041986,S2-732290285,S2-885938626,S2-108887187,S2-119067158,S2-119195701,S2-120107482,S2-122286245,S2-170461848,S2-178777487,S2-204440999,S2-208459204,S2-208862252,S2-21729431,S2-217337061,S2-218217567,S2-229936983,S2-239430387,S2-252231701,S2-258078518,S2-259105160,S2-259185674,S2-263698393,S2-27087381,S2-279679940,S2-290146361,S2-29472626,S2-314962689,S2-344398913,S2-346783648,S2-355035235,S2-361620397,S2-373666444,S2-39572589,S2-397600396
S1-135208388	S2-640485237,S2-42300137,S2-182583916,S2-196471544,S2-201379687,S2-227254649,S2-247565679,S2-293203126,S2-306202611,S2-311801112,S2-359056593,S2-368497168,S2-378933482,S2-379995337,S2-426505419,S2-426518294,S2-427767782,S2-435144936,S2-457082667,S2-530648053,S2-538855991,S2-544803775,S2-593487033,S2-594601270,S2-622813222,S2-681022312,S2-705344626,S2-776958887,S2-781915574,S2-895557957,S2-944515596,S2-971389584,S2-979750720,S2-986911398,S2-101537138,S2-105768147,S2-107035834,S2-107838326,S2-108015761,S2-109081523
S1-900882482	S2-510676726,S2-961418056,S2-318993556,S2-910301141,S2-864548311,S2-930170573,S2-105594990,S2-119691200,S2-154008376,S2-158888173,S2-180334619,S2-181962832,S2-198353108,S2-20542268,S2-207132088,S2-212930879,S2-213106532,S2-217485572,S2-218339176,S2-233821812,S2-243647198,S2-252746109,S2-25281745,S2-255280797,S2-282757236,S2-289265748,S2-294532497,S2-296598302,S2-304219182,S2-309986532,S2-315299988,S2-334616364,S2-353609064,S2-360207254,S2-380171737,S2-399883790,S2-400233186,S2-408865400,S2-42459012,S2-434685020
S1-112377984	S2-208791729,S2-345516678,S2-956662933,S2-13539019,S2-135535600,S2-137402189,S2-149493164,S2-166252850,S2-171727887,S2-183050312,S2-187711360,S2-215065915,S2-23165070,S2-235976983,S2-240897430,S2-252321761,S2-253444480,S2-263583143,S2-26875061,S2-273200286,S2-292170458,S2-305610224,S2-319667672,S2-333508688,S2-339709693,S2-350228981,S2-372857983,S2-375756940,S2-396515166,S2-411790590,S2-414410588,S2-414785219,S2-425428886,S2-45441914,S2-459758045,S2-461065062,S2-472477398,S2-481670096,S2-494340820,S2-509424134
S1-329014655	S2-874445221,S2-939443200,S2-16014349,S2-171495450,S2-177471665,S2-279733913,S2-280398014,S2-300518677,S2-343032788,S2-370097518,S2-445856349,S2-447927128,S2-517266602,S2-544399922,S2-605149790,S2-622353886,S2-626991326,S2-629894077,S2-637528523,S2-693376322,S2-706631397,S2-731574890,S2-749365740,S2-751539397,S2-795606203,S2-8071218,S2-848807077,S2-856752009,S2-861978377,S2-914802662,S2-94068349,S2-954478367,S2-956289606,S2-976501231,S2-980827580,S2-110284095,S2-272078168,S2-520692571,S2-55434341,S2-640663140
S1-336993358	S2-109496510,S2-389207858,S2-573238844,S2-941693622,S2-194731069,S2-521916112,S2-559821042,S2-565374369,S2-60479362,S2-624620610,S2-677292915,S2-116953520,S2-153447517,S2-185301992,S2-253920854,S2-273364015,S2-317345588,S2-356559453,S2-384829851,S2-458586441,S2-469709634,S2-473579387,S2-478442839,S2-520545166,S2-626798330,S2-681609924,S2-682109957,S2-717205181,S2-856662947,S2-857753362,S2-948056896,S2-967078026,S2-989564844,S2-100606700,S2-100924601,S2-10166460,S2-101673029,S2-102170262,S2-106184894,S2-106347669
S1-921119146	S2-10371526,S2-125063519,S2-127784010,S2-142272235,S2-163840404,S2-166146942,S2-173125473,S2-191314858,S2-200574419,S2-207949575,S2-212239056,S2-219512084,S2-222621399,S2-223741344,S2-230569230,S2-238256534,S2-2543235,S2-261757968,S2-27132776,S2-278899754,S2-292557750,S2-292934059,S2-295562471,S2-323473974,S2-323770048,S2-326534995,S2-327098529,S2-337368767,S2-375736675,S2-41303555,S2-413140058,S2-417386837,S2-421460682,S2-425185889,S2-426136724,S2-426160031,S2-430455463,S2-438260084,S2-445627614,S2-462425825
S1-65467434	S2-703945174,S2-816010137,S2-114971268,S2-124024723,S2-127340374,S2-147509105,S2-165271705,S2-165350708,S2-173394919,S2-180447643,S2-185537657,S2-205288146,S2-208651496,S2-250090156,S2-267223916,S2-274109622,S2-277444929,S2-282834824,S2-288895558,S2-294638554,S2-296830281,S2-300373097,S2-300957446,S2-313048014,S2-319771268,S2-330974580,S2-333300862,S2-370549501,S2-434043362,S2-48289976,S2-504845030,S2-508443778,S2-513452847,S2-527665947,S2-528320338,S2-540664307,S2-57046353,S2-57560168,S2-583442963,S2-616557920
S1-877292493	S2-885787788,S2-13944144,S2-14278997,S2-177353350,S2-256424299,S2-417333492,S2-476477108,S2-509776125,S2-62552776,S2-702024947,S2-759118868,S2-835249575,S2-918956074,S2-109807565,S2-119903487,S2-121908593,S2-1329476,S2-134078505,S2-145480458,S2-158078959,S2-174396062,S2-174396474,S2-19630842,S2-21294737,S2-220111542,S2-232709023,S2-285653179,S2-302996435,S2-320879630,S2-375807945,S2-378011585,S2-387943956,S2-391853942,S2-432218683,S2-469774927,S2-479770402,S2-51621111,S2-530280391,S2-536118919,S2-551168706
S1-300609714	S2-634018145,S2-202963347,S2-503429492,S2-555707870,S2-71529448,S2-755277359,S2-860732503,S2-965878547,S2-126561256,S2-182246971,S2-185471785,S2-186256882,S2-201795506,S2-22315267,S2-235995649,S2-286533228,S2-291365171,S2-367290621,S2-407131307,S2-408659835,S2-456360567,S2-471706180,S2-536660814,S2-551443743,S2-56347185,S2-565305569,S2-566822965,S2-577886,S2-584867012,S2-589161213,S2-593927445,S2-599447500,S2-673191999,S2-681517584,S2-6841889,S2-69965127,S2-708948841,S2-763917393,S2-76767213,S2-771648598
S1-95925372	S2-536721875,S2-78321788,S2-112883751,S2-296686451,S2-844576796,S2-942792172,S2-258486293,S2-28667112,S2-382118226,S2-605544566,S2-707234133,S2-777835859,S2-79536940,S2-851371773,S2-856708759,S2-940079305,S2-976620116,S2-98740207,S2-130579916,S2-14631983,S2-154063343,S2-162817711,S2-164372312,S2-184258903,S2-185270699,S2-239142590,S2-254902464,S2-254973188,S2-261862776,S2-280167656,S2-287048240,S2-303569597,S2-322349265,S2-348926808,S2-388074361,S2-395212259,S2-395272315,S2-424119549,S2-438085957,S2-454592498
S1-229996942	S2-107788076,S2-199502880,S2-241038726,S2-253567973,S2-259632643,S2-275021452,S2-286347374,S2-290310169,S2-328178211,S2-336895448,S2-344874828,S2-345388497,S2-416300306,S2-433700201,S2-441266457,S2-444949898,S2-445481130,S2-477018820,S2-479020009,S2-481276518,S2-484772051,S2-570194138,S2-603980050,S2-668293905,S2-696617658,S2-735034550,S2-735186376,S2-773595286,S2-786245285,S2-786978428,S2-791253520,S2-87892989,S2-889130904,S2-912301356,S2-917666601,S2-972119762,S2-18855548,S2-374447205,S2-456123193,S2-685840770
S1-556051630	S2-939448291,S2-364589062,S2-595691991,S2-684510901,S2-72326469,S2-792034672,S2-832521873,S2-937080621,S2-962229571,S2-105423216,S2-117680822,S2-126429420,S2-128213418,S2-165828114,S2-173306551,S2-179646386,S2-184020156,S2-18760906,S2-187700130,S2-192774038,S2-205001855,S2-205484370,S2-225826534,S2-238594418,S2-244065849,S2-261039683,S2-268927595,S2-293044341,S2-293831194,S2-298101731,S2-302828791,S2-308993997,S2-315127060,S2-324129652,S2-35410781,S2-359374079,S2-363279721,S2-36402841,S2-366702753,S2-372961141
S1-690703334	S2-4067487,S2-449375883,S2-286138822,S2-599347046,S2-889977529,S2-102396184,S2-104019702,S2-119843211,S2-13478829,S2-14241037,S2-149271521,S2-1505887,S2-151582230,S2-177353350,S2-193307781,S2-200814831,S2-203503037,S2-203511816,S2-230358190,S2-233502407,S2-242055718,S2-264997775,S2-271321037,S2-276476724,S2-277184030,S2-288071884,S2-299203503,S2-304961482,S2-306512735,S2-33294773,S2-333716982,S2-335860,S2-346516346,S2-357537858,S2-382192177,S2-412957618,S2-441407845,S2-466015321,S2-472431733,S2-483665860
S1-835419677	S2-693367857,S2-850418435,S2-680312642,S2-187725004,S2-213530655,S2-230090245,S2-248711366,S2-288434289,S2-312010791,S2-337033832,S2-353637016,S2-366947336,S2-421462418,S2-430490738,S2-431016450,S2-441472897,S2-443289456,S2-444387247,S2-463813708,S2-539392693,S2-555451144,S2-560902508,S2-573322221,S2-662502452,S2-679757669,S2-683692604,S2-69993817,S2-707609863,S2-719915449,S2-781156831,S2-819921403,S2-823884362,S2-908587975,S2-932096839,S2-949457772,S2-955603280,S2-965216820,S2-100606700,S2-101383646,S2-101730549
S1-432152596	S2-233896603,S2-243255960,S2-371875095,S2-153447517,S2-160760471,S2-247310229,S2-312744380,S2-343905896,S2-554313700,S2-626798330,S2-795500239,S2-803074201,S2-845228230,S2-856662947,S2-858002856,S2-869179837,S2-989564844,S2-101935915,S2-103934090,S2-104603594,S2-104643233,S2-106178242,S2-108948394,S2-109512442,S2-110358771,S2-114873065,S2-11673139,S2-116953520,S2-118094151,S2-119606819,S2-121289279,S2-121563182,S2-121847023,S2-127684958,S2-131496838,S2-132876714,S2-13565132,S2-136926234,S2-147686508,S2-150245164
S1-546325650	S2-632895146,S2-718979866,S2-94214011,S2-271080754,S2-278537000,S2-28767414,S2-407788306,S2-107111824,S2-113907407,S2-123633221,S2-133292215,S2-142521568,S2-15501444,S2-186016865,S2-2208097,S2-220907837,S2-226819198,S2-228779604,S2-229315248,S2-237660677,S2-247552236,S2-254788701,S2-263273654,S2-266340710,S2-271739874,S2-318303423,S2-341695688,S2-35191964,S2-362065845,S2-364936416,S2-418380949,S2-426113074,S2-43773032,S2-438753836,S2-461563520,S2-471135532,S2-48721163,S2-499948886,S2-551616319,S2-567630676
S1-366969181	S2-11848379,S2-124729057,S2-165830587,S2-169384668,S2-173684584,S2-291868119,S2-313478000,S2-367059834,S2-442447046,S2-531060027,S2-633549789,S2-636865314,S2-648906300,S2-724681924,S2-793153206,S2-806887255,S2-816576851,S2-867533221,S2-889425360,S2-890423795,S2-104535590,S2-187902625,S2-189607674,S2-250445697,S2-25136748,S2-516791831,S2-52340186,S2-643271638,S2-753617261,S2-830809689,S2-861795460,S2-885558468,S2-938731890,S2-96022673,S2-160228504,S2-279445642,S2-588390197,S2-702084815,S2-100331681,S2-106921487
S1-700641920	S2-738854048,S2-127104276,S2-178432925,S2-194675219,S2-207672044,S2-419623117,S2-487086379,S2-505864495,S2-513339388,S2-802129140,S2-884467972,S2-918370320,S2-935473269,S2-347726951,S2-628218255,S2-938883988,S2-16045559,S2-724222776,S2-776338252,S2-995341042,S2-111298661,S2-112685256,S2-114692909,S2-121832287,S2-12434856,S2-125134325,S2-136673444,S2-136846044,S2-136926234,S2-150219403,S2-154052685,S2-15919698,S2-165644805,S2-17446939,S2-175566180,S2-184810715,S2-190208801,S2-192825223,S2-198359450,S2-198586631
S1-147057413	S2-569049408,S2-651617825,S2-101851848,S2-102620713,S2-106649544,S2-107120825,S2-107435203,S2-110084330,S2-112510866,S2-126192882,S2-128364077,S2-133487711,S2-13895880,S2-178075429,S2-190462665,S2-196684622,S2-197427003,S2-197956864,S2-198708258,S2-199293153,S2-200965585,S2-204591452,S2-20748311,S2-220396923,S2-225695766,S2-231171017,S2-253237543,S2-253291989,S2-256768669,S2-256930827,S2-261126850,S2-264549180,S2-265287731,S2-266713379,S2-269792170,S2-280510986,S2-286540981,S2-303286540,S2-304562241,S2-319012131
S1-301025029	S2-142513026,S2-169134681,S2-28466100,S2-303245217,S2-374470578,S2-411675185,S2-418175589,S2-487517967,S2-492343047,S2-541408179,S2-591649583,S2-610175371,S2-826459322,S2-226993824,S2-512553178,S2-153543833,S2-260923976,S2-641856671,S2-797366491,S2-799289955,S2-951297943,S2-157391497,S2-223038034,S2-275859011,S2-293670539,S2-294894437,S2-388856696,S2-497134906,S2-582488939,S2-690830208,S2-703539531,S2-729547086,S2-756612910,S2-815424973,S2-961788450,S2-965302398,S2-976148781,S2-979023277,S2-994897267,S2-105688032
